0,0.342613283793131,0,0,0.5
0.0333333333333333,0.342613283793131,0,0.272375378251887,0.503333179014489
0.0666666666666667,0.342613283793131,0,0.499776986044288,0.506665432167351
0.1,0.342613283793131,0.0015,0.673996498442342,0.509995833854136
0.133333333333333,0.342613283793131,0.006,0.78585970203116,0.513323458984679
0.166666666666667,0.190885416666667,0.015,0.825359743086261,0.516647383240062
0.2,0.190885416666667,0.0285,1.05935438171196,0.519966683329366
0.233333333333333,0.190885416666667,0.0465,1.18000139463494,0.52328043724613
0.266666666666667,0.190885416666667,0.069,1.198011389979,0.526587724524463
0.3,0.190885416666667,0.0975,1.1075465881997,0.52988762649472
0.333333333333333,0.190885416666667,0.129,0.946436208685136,0.533179226538683
0.366666666666667,0.190885416666667,0.159,0.76636247252478,0.536461610344172
0.4,0.190885416666667,0.189,0.558021188911564,0.539733866159012
0.433333333333333,0.190625,0.213,0.386260359948715,0.542995085044297
0.466666666666667,0.190625,0.2325,0.240650457512305,0.54624436112686
0.5,0.190625,0.2445,0.154151585022412,0.549480791850905
0.533333333333333,0.190625,0.249,0.129735411167071,0.552703478228707
0.566666666666667,0.190625,0.2505,0.124912316340189,0.555911525090328
0.6,0.190625,0.2505,0.12679771829936,0.559104041332268
0.633333333333333,0.190625,0.249,0.13716919551815,0.562280140164987
0.666666666666667,0.190625,0.249,0.1275156619646,0.56543893935923
0.7,0.189822006225586,0.249,0.114079677878887,0.56857956149109
0.733333333333333,0.189822006225586,0.249,0.0992835055261554,0.571701134185723
0.766666666666667,0.189822006225586,0.249,0.0823324780228102,0.574802790359675
0.8,0.189822006225586,0.249,0.0639687895466146,0.57788366846173
0.833333333333333,0.189822006225586,0.249,0.0448000725531228,0.580942912712225
0.866666666666667,0.189822006225586,0.249,0.0253199673883314,0.583979673340761
0.9,0.189822006225586,0.249,0.00592575388174699,0.586993106822246
0.933333333333333,0.189822006225586,0.249,-0.0130665487726092,0.5899823761112
0.966666666666667,0.189822006225586,0.2475,-0.0164092628003193,0.592946650874264
1,0.188762982686361,0.246,-0.0189120100603835,0.595885107720841
1.03333333333333,0.188762982686361,0.246,-0.0335995267104489,0.598796930431812
1.06666666666667,0.188762982686361,0.246,-0.04754333787545,0.60168131018626
1.1,0.188762982686361,0.246,-0.060620828038121,0.604537445786132
1.13333333333333,0.188762982686361,0.246,-0.0727441710086338,0.607364543878792
1.16666666666667,0.188762982686361,0.246,-0.0838543379229945,0.610161819177394
1.2,0.188762982686361,0.246,-0.0939160045168047,0.612928494679007
1.23333333333333,0.188762982686361,0.243,-0.0729132302862739,0.615663801880449
1.26666666666667,0.204947916666667,0.2415,-0.0658457996914713,0.618366980991751
1.3,0.204947916666667,0.2385,-0.0707359756484333,0.621037281147208
1.33333333333333,0.204947916666667,0.2355,-0.0693782609315496,0.623673960613947
