0,0.458721923828125,0,0
0.0333333333333333,0.458721923828125,0,0.244497568558674
0.0666666666666667,0.458721923828125,0,0.441816443079374
0.1,0.458721923828125,0,0.59933377196076
0.133333333333333,0.458721923828125,0.0015,0.708362089269276
0.166666666666667,0.458721923828125,0.0045,0.774297300293788
0.2,0.189386304219564,0.009,0.801746485723228
0.233333333333333,0.189386304219564,0.018,1.23075377011804
0.266666666666667,0.189386304219564,0.039,1.4336065109743
0.3,0.189386304219564,0.072,1.42721300408523
0.333333333333333,0.189525413513184,0.1065,1.33102180818118
0.366666666666667,0.189525413513184,0.1425,1.15712426760576
0.4,0.189525413513184,0.177,0.946319556960659
0.433333333333333,0.189525413513184,0.2145,0.662548063170343
0.466666666666667,0.189322916666667,0.252,0.34340760207593
0.5,0.189322916666667,0.2805,0.0856940904957632
0.533333333333333,0.188573582967122,0.294,-0.045553378044404
0.566666666666667,0.188573582967122,0.2985,-0.104417194257996
0.6,0.188573582967122,0.2985,-0.133550234147946
0.633333333333333,0.188573582967122,0.2955,-0.144640720774023
0.666666666666667,0.188573582967122,0.2895,-0.134913545968611
0.7,0.188573582967122,0.279,-0.0870516262756349
0.733333333333333,0.188573582967122,0.27,-0.0591282730893777
0.766666666666667,0.188573582967122,0.2625,-0.0495490690541722
0.8,0.187885475158691,0.2595,-0.0870019467796312
0.833333333333333,0.187885475158691,0.258,-0.139223494702743
0.866666666666667,0.187885475158691,0.258,-0.206764542702492
0.9,0.191448020935059,0.2565,-0.258890623524727
0.933333333333333,0.191448020935059,0.252,-0.286182152965732
0.966666666666667,0.191448020935059,0.243,-0.265824813174874
1,0.191448020935059,0.2325,-0.227650782776255
1.03333333333333,0.191448020935059,0.222,-0.18655344991832
1.06666666666667,0.191448020935059,0.2115,-0.142476356537612
1.1,0.1953125,0.2025,-0.110403832461473
1.13333333333333,0.1953125,0.192,-0.0670409927474067
1.16666666666667,0.1953125,0.1845,-0.0494528041400916
1.2,0.1953125,0.1785,-0.0429050303800291
1.23333333333333,0.1953125,0.1755,-0.0626501830375695
1.26666666666667,0.1953125,0.1725,-0.078927635046088
1.3,0.1953125,0.1695,-0.091963842336267
1.33333333333333,0.1953125,0.168,-0.11697264997232
1.36666666666667,0.1953125,0.1665,-0.139155663022211
1.4,0.223958333333333,0.162,-0.128702665663274
1.43333333333333,0.264157803853353,0.1575,-0.165366904742831
1.46666666666667,0.264157803853353,0.1515,-0.24474472366331
1.5,0.264157803853353,0.1425,-0.270495064329324
1.53333333333333,0.26813227335612,0.1305,-0.246144197524544
1.56666666666667,0.26813227335612,0.12,-0.226598469244032
1.6,0.26813227335612,0.108,-0.176250775273548
1.63333333333333,0.26813227335612,0.0975,-0.127536601973642
1.66666666666667,0.277149264017741,0.0885,-0.0825422149523752
1.7,0.295003890991211,0.081,-0.0586579616034694
1.73333333333333,0.295003890991211,0.075,-0.0696936115319903
1.76666666666667,0.295003890991211,0.069,-0.0655616288605257
1.8,0.295003890991211,0.066,-0.0787089352227123
1.83333333333333,0.295003890991211,0.0645,-0.0962245504087608
1.86666666666667,0.295003890991211,0.063,-0.104889671336913
1.9,0.295003890991211,0.0615,-0.106220898019677
1.93333333333333,0.295003890991211,0.06,-0.101507533362892
1.96666666666667,0.299170112609863,0.06,-0.106843759080576
2,0.299170112609863,0.0555,-0.0703664962816924
2.03333333333333,0.299170112609863,0.0525,-0.0442577042755101
2.06666666666667,0.299170112609863,0.051,-0.0293954344513077
2.1,0.299170112609863,0.051,-0.0265212471006419
2.13333333333333,0.299170112609863,0.051,-0.0212598575312758
2.16666666666667,0.335177357991536,0.051,-0.01413605482381
2.2,0.335177357991536,0.051,-0.0679038446817847
2.23333333333333,0.335177357991536,0.051,-0.108590904822176
2.26666666666667,0.363728396097819,0.051,-0.138381963977133
2.3,0.376837921142578,0.0495,-0.193548387137635
2.33333333333333,0.376837921142578,0.0465,-0.239414625336943
2.36666666666667,0.376837921142578,0.0405,-0.236749245369776
